2.90705563094,1291.0,45.0,389.286997233,2.88907734057,923.0,29.0,251.41093702,0
2.94131614654,1578.0,54.0,314.478921846,2.75407055631,1066.0,35.0,165.495712545,0
2.94843962008,2186.0,71.0,466.51880446,2.86024423338,1369.0,44.0,253.968946474,0
3.2920624152,1953.0,64.0,387.787095154,3.04884667571,1644.0,55.0,321.17925855,2
2.91824966079,3262.0,81.0,1561.5018208,2.36940298507,1861.0,44.0,1233.8508756,0
3.02951153324,2702.0,55.0,2027.38587748,2.7170963365,1949.0,37.0,1740.05243522,2
3.2710312076,2296.0,59.0,998.158937987,3.0329036635,2532.0,64.0,991.335813992,2
2.79613297151,2823.0,54.0,2143.44757283,2.97184531886,3270.0,61.0,2369.94182968,2
2.66838842975,3256.0,80.0,2138.49972822,3.10296143251,1713.0,44.0,1696.42689373,0
2.82713498623,1933.0,48.0,1738.34715001,2.81921487603,1346.0,33.0,1539.94409345,0
2.84263085399,1838.0,55.0,1001.8604109,3.17975206612,1846.0,53.0,939.871272834,2
2.84917355372,2778.0,62.0,2254.49632121,2.63808539945,3128.0,64.0,2426.44326992,2
3.31987788331,993.0,42.0,236.717243045,3.16994572592,688.0,27.0,129.159384441,0
2.94810040706,1448.0,52.0,326.109462248,3.29511533243,988.0,33.0,186.24495691,0
2.71947082768,1971.0,68.0,423.317137024,2.83785617368,1274.0,41.0,246.433172157,0
3.08310719132,2056.0,67.0,457.222967898,2.91994572592,1642.0,54.0,357.881610857,0
