0.929822485207,261.0,7.0,477.980521169,0.978579881657,239.0,5.0,399.597438269,0
1.00573964497,202.0,6.0,255.197409821,0.875857988166,198.0,5.0,209.810734425,0
1.05710059172,129.0,5.0,478.133755835,0.988165680473,122.0,4.0,436.464626505,0
0.949940828402,88.0,5.0,146.338671769,0.874378698225,78.0,3.0,122.179630192,0
1.01485207101,485.0,12.0,998.386368741,1.03094674556,410.0,7.0,823.859396418,0
0.952721893491,210.0,7.0,568.99153426,0.954437869822,202.0,5.0,494.344372603,0
1.00455621302,180.0,8.0,680.203014096,0.982603550296,160.0,4.0,649.668703235,0
1.02846153846,176.0,11.0,329.182601856,1.00372781065,131.0,4.0,302.7569162,0
1.03420118343,429.0,9.0,1351.53472347,0.978402366864,1616.0,44.0,2768.40766701,1
1.09100591716,418.0,9.0,1915.22776604,0.950295857988,610.0,15.0,2562.4016518,2
0.980414201183,314.0,9.0,959.411880323,1.11615384615,296.0,7.0,938.522568552,0
0.948165680473,136.0,10.0,504.487526571,0.927633136095,103.0,5.0,483.562080022,0
1.02940828402,446.0,9.0,1258.25762211,1.00384615385,962.0,23.0,1789.74682215,2
0.867396449704,692.0,10.0,2403.00639237,0.933017751479,690.0,9.0,2377.90143822,0
0.964023668639,426.0,9.0,2550.00697127,1.09213017751,421.0,8.0,2479.31378424,0
1.06633136095,343.0,8.0,3044.8126671,1.00881656805,378.0,10.0,3157.27677077,2
