0.54265625,14.0,0.0,259.168159177,0.539583333333,13.0,0.0,262.849847917,INDEFINIDO
0.514361979167,314.0,3.0,7138.54400315,0.493411458333,389.0,6.0,7510.54435851,B
0.539231770833,689.0,16.0,940.8717618,0.508125,499.0,11.0,495.822681721,A
0.527018229167,191.0,3.0,6595.30962672,0.508763020833,179.0,3.0,6332.69326758,A
0.526640625,14.0,0.0,311.033715972,0.509049479167,14.0,0.0,315.022205009,INDEFINIDO
0.573776041667,287.0,4.0,6664.83854454,0.475833333333,442.0,9.0,7142.7459722,B
0.521458333333,797.0,19.0,966.942165233,0.535716145833,550.0,12.0,518.39157551,A
0.517682291667,210.0,4.0,6104.50167067,0.5439453125,184.0,3.0,5828.32230849,A
0.531119791667,23.0,1.0,995.479528408,0.517786458333,26.0,1.0,1157.69988107,INDEFINIDO
0.537903645833,269.0,4.0,7027.94405511,0.553229166667,385.0,7.0,7420.52146215,B
0.560416666667,799.0,18.0,933.283939677,0.529466145833,560.0,12.0,558.575442862,A
0.5347265625,193.0,3.0,5604.8463423,0.550455729167,186.0,3.0,5373.81472272,A
0.495442708333,11.0,1.0,547.756409309,0.535286458333,14.0,1.0,679.826010318,INDEFINIDO
0.552369791667,199.0,3.0,6748.97534464,0.5444140625,239.0,5.0,7067.30916584,B
0.530416666667,674.0,15.0,792.43646774,0.5358984375,526.0,12.0,563.822029937,A
0.52453125,160.0,4.0,6733.81780045,0.531015625,151.0,3.0,6432.29379693,A
