0.968047337278,541.0,17.0,2293.2203874,0.956568047337,226.0,5.0,1599.27956401,A
0.959644970414,724.0,19.0,3335.54136722,0.893905325444,305.0,6.0,2535.59731726,A
0.981893491124,640.0,17.0,3204.35186923,0.989881656805,332.0,6.0,2547.04901501,A
1.02905325444,269.0,7.0,707.128271065,1.03520710059,295.0,9.0,674.931304153,B
1.0375739645,523.0,18.0,2507.09520973,0.980473372781,173.0,4.0,2244.30978362,A
0.959822485207,715.0,20.0,3204.86603895,0.923727810651,269.0,5.0,2427.96129539,A
1.03319526627,373.0,12.0,1658.56803829,0.985207100592,255.0,7.0,1414.34364965,A
1.00384615385,114.0,5.0,533.780627187,1.04076923077,340.0,21.0,631.74058408,B
0.999171597633,123.0,4.0,1863.27370987,0.946390532544,234.0,9.0,2147.84438142,B
0.990355029586,276.0,6.0,1434.10569098,1.03047337278,282.0,7.0,1610.82684885,B
0.975384615385,127.0,5.0,910.882290536,0.932958579882,177.0,8.0,1094.29328153,B
0.907869822485,72.0,4.0,519.602983145,0.958106508876,205.0,15.0,715.157638244,B
1.00455621302,118.0,3.0,1331.50366631,0.952426035503,127.0,4.0,1377.32537557,B
0.99775147929,212.0,5.0,1158.71266298,0.901775147929,238.0,7.0,1422.84441161,B
1.09958579882,126.0,4.0,1526.09248335,1.01857988166,152.0,6.0,1681.02674857,B
1.00343195266,53.0,3.0,483.663619355,1.01710059172,157.0,9.0,783.294127643,B
