1.01562130178,1108.0,38.0,1255.91268548,0.995621301775,457.0,13.0,729.402304608,A
1.00810650888,1073.0,39.0,1086.77250651,0.97798816568,387.0,13.0,532.671639312,A
1.0426035503,989.0,38.0,1038.69739639,1.00485207101,304.0,12.0,523.584711936,A
1.00461538462,912.0,37.0,964.191580473,0.96775147929,243.0,10.0,451.601584241,A
0.946982248521,767.0,20.0,2086.75390296,0.946213017751,2918.0,63.0,3575.08111513,B
0.928284023669,612.0,19.0,2155.67704496,1.03573964497,1956.0,47.0,3205.01149737,B
1.04633136095,601.0,23.0,1537.35345276,0.956035502959,849.0,27.0,1961.75229905,INDEFINIDO
0.99798816568,668.0,30.0,655.549840678,0.927633136095,251.0,12.0,371.063508907,A
0.962307692308,752.0,23.0,4209.58543004,0.942840236686,1878.0,41.0,4508.79736107,INDEFINIDO
0.935088757396,690.0,23.0,4375.93505488,1.0049704142,1613.0,34.0,4665.63720414,INDEFINIDO
0.882899408284,447.0,22.0,2311.72389321,1.05360946746,521.0,20.0,2244.69935331,INDEFINIDO
0.966153846154,542.0,29.0,1299.01250775,0.979349112426,206.0,11.0,1040.2211984,A
0.929112426036,562.0,23.0,1527.69642582,0.998816568047,230.0,6.0,1095.57813451,A
1.01899408284,720.0,29.0,1501.52820624,0.821597633136,214.0,7.0,974.769255572,A
0.963668639053,894.0,35.0,1865.16076154,0.974733727811,257.0,7.0,1316.25802948,A
0.968579881657,860.0,34.0,1140.80950839,0.995562130178,240.0,6.0,634.187436728,A
